1965-12-02, 04:20, 24078.18, 1965.918,  2,  4, 319.30
1965-12-13, 21:30, 24089.90, 1965.950,  2,  4, 321.70
1965-12-30, 02:45, 24106.11, 1965.995,  2,  2, 320.80
1966-01-14, 19:45, 24121.82, 1966.038,  2,  0, 320.42
1966-01-31, 09:57, 24138.41, 1966.083,  2,  0, 320.91
1966-02-16, 08:55, 24154.37, 1966.127,  2,  4, 321.64
1966-02-28, 13:53, 24166.58, 1966.160,  2,  0, 322.24
1966-03-17, 07:40, 24183.32, 1966.206,  2,  2, 322.49
1966-04-01, 08:35, 24198.36, 1966.248,  2,  0, 323.86
1966-04-13, 06:50, 24210.28, 1966.280,  2,  2, 323.50
1966-05-16, 22:15, 24243.93, 1966.372,  2,  2, 324.35
1966-06-15, 23:00, 24273.96, 1966.455,  2,  2, 323.78
1966-07-07, 04:55, 24295.20, 1966.513,  2,  2, 322.80
1966-09-05, 07:00, 24355.29, 1966.678,  2,  2, 320.01
1966-10-01, 08:25, 24381.35, 1966.749,  2,  0, 319.04
1966-10-24, 06:30, 24404.27, 1966.812,  2,  2, 318.91
1966-11-25, 08:30, 24436.35, 1966.900,  2,  0, 320.22
1966-12-08, 08:50, 24449.37, 1966.935,  2,  0, 320.90
1967-01-03, 22:00, 24475.92, 1967.008,  2,  2, 322.15
1967-02-01, 20:30, 24504.85, 1967.087,  2,  2, 322.59
1967-02-15, 10:00, 24518.42, 1967.124,  2,  4, 323.06
1967-04-24, 06:40, 24586.28, 1967.310,  2,  2, 325.09
1967-05-20, 20:30, 24612.85, 1967.383,  2,  2, 326.22
1967-06-06, 08:15, 24629.34, 1967.428,  2,  0, 325.19
1967-06-19, 07:00, 24642.29, 1967.464,  2,  2, 323.74
1967-07-06, 08:00, 24659.33, 1967.511,  2,  0, 323.31
1967-09-19, 22:20, 24734.93, 1967.718,  2,  4, 319.73
1967-10-05, 06:20, 24750.26, 1967.760,  2,  4, 319.97
1967-11-18, 18:30, 24794.77, 1967.882,  1,  4, 321.28
1967-12-07, 22:20, 24813.93, 1967.934,  2,  2, 321.63
1967-12-18, 07:00, 24824.29, 1967.962,  2,  2, 323.07
1968-01-01, 22:15, 24838.93, 1968.003,  2,  2, 323.04
1968-01-19, 07:00, 24856.29, 1968.050,  1,  4, 395.97
1968-03-06, 07:45, 24903.32, 1968.178,  2,  2, 325.63
1968-03-20, 08:30, 24917.35, 1968.217,  2,  0, 323.47
1968-04-04, 06:40, 24932.28, 1968.258,  2,  2, 325.00
1968-05-08, 21:30, 24966.90, 1968.352,  2,  2, 326.12
1968-05-21, 08:30, 24979.35, 1968.386,  2,  0, 326.19
1968-07-08, 10:00, 25027.42, 1968.518,  2,  0, 324.18
1968-07-15, 10:15, 25034.43, 1968.537,  2,  0, 323.44
1968-07-30, 09:40, 25049.40, 1968.578,  2,  4, 323.28
1968-08-23, 08:40, 25073.36, 1968.643,  2,  0, 322.09
1968-09-13, 07:45, 25094.32, 1968.700,  2,  2, 320.79
1968-09-30, 09:10, 25111.38, 1968.747,  2,  4, 320.50
1968-10-15, 08:52, 25126.37, 1968.788,  1,  4, 320.91
1968-10-28, 08:25, 25139.35, 1968.823,  2,  0, 319.91
1968-11-12, 08:55, 25154.37, 1968.864,  2,  0, 320.83
1968-12-20, 09:25, 25192.39, 1968.968,  2,  0, 323.23
1969-01-17, 08:58, 25220.37, 1969.045,  2,  0, 324.16
1969-01-30, 08:30, 25233.35, 1969.080,  2,  0, 324.81
1969-02-17, 08:55, 25251.37, 1969.130,  2,  0, 324.20
1969-02-27, 09:25, 25261.39, 1969.157,  2,  4, 325.70
1969-03-19, 08:55, 25281.37, 1969.212,  2,  4, 325.21
1969-04-03, 09:00, 25296.38, 1969.253,  2,  0, 326.06
1969-04-15, 08:30, 25308.35, 1969.286,  2,  4, 327.11
1969-05-09, 08:00, 25332.33, 1969.352,  2,  0, 328.47
1969-05-16, 08:00, 25339.33, 1969.371,  2,  4, 328.93
1969-05-26, 08:25, 25349.35, 1969.398,  2,  0, 327.68
1969-06-20, 13:20, 25374.56, 1969.467,  2,  4, 326.08
1969-06-30, 09:35, 25384.40, 1969.494,  2,  0, 326.02
1969-07-14, 08:00, 25398.33, 1969.532,  2,  4, 325.42
1969-08-06, 10:20, 25421.43, 1969.596,  2,  4, 324.65
1969-08-15, 08:30, 25430.35, 1969.620,  2,  0, 323.25
1969-08-27, 09:45, 25442.41, 1969.653,  2,  0, 323.48
1969-09-15, 10:17, 25461.43, 1969.705,  2,  0, 322.29
1969-10-06, 09:10, 25482.38, 1969.763,  2,  4, 319.64
1969-10-17, 14:15, 25493.59, 1969.793,  2,  0, 321.07
1969-11-03, 08:38, 25510.36, 1969.839,  2,  0, 322.47
1969-11-17, 09:47, 25524.41, 1969.878,  2,  0, 323.40
1969-11-28, 08:40, 25535.36, 1969.908,  2,  0, 324.32
1969-12-19, 08:35, 25556.36, 1969.965,  2,  0, 323.65
1970-01-07, 09:15, 25575.39, 1970.017,  2,  4, 330.72
1970-01-16, 08:45, 25584.36, 1970.042,  2,  0, 325.26
1970-03-06, 08:15, 25633.34, 1970.176,  2,  0, 326.61
1970-03-17, 08:48, 25644.37, 1970.206,  2,  0, 326.75
1970-04-06, 11:50, 25664.49, 1970.262,  2,  0, 327.32
1970-04-24, 10:18, 25682.43, 1970.311,  2,  0, 329.08
1970-05-15, 08:50, 25703.37, 1970.368,  2,  0, 328.15
1970-05-25, 14:15, 25713.59, 1970.396,  2,  0, 328.40
1970-06-08, 08:55, 25727.37, 1970.434,  1,  4, 329.48
1970-06-15, 13:50, 25734.58, 1970.454,  2,  4, 327.22
1970-07-02, 08:50, 25751.37, 1970.500,  2,  0, 326.77
1970-07-24, 08:45, 25773.36, 1970.560,  2,  4, 327.10
1970-08-03, 14:15, 25783.59, 1970.588,  2,  0, 323.22
1970-08-12, 10:20, 25792.43, 1970.612,  2,  0, 324.59
1970-09-21, 09:15, 25832.39, 1970.722,  2,  0, 323.62
1970-10-05, 14:40, 25846.61, 1970.761,  2,  0, 322.86
1970-10-19, 09:20, 25860.39, 1970.798,  2,  4, 323.53
1970-11-13, 11:20, 25885.47, 1970.867,  2,  0, 324.20
1970-11-23, 08:50, 25895.37, 1970.894,  2,  4, 324.62
1970-12-07, 09:20, 25909.39, 1970.933,  1,  4, 324.72
1971-01-08, 10:10, 25941.42, 1971.020,  2,  4, 327.76
1971-01-27, 12:25, 25960.52, 1971.073,  2,  0, 326.31
1971-02-16, 08:50, 25980.37, 1971.127,  2,  0, 326.83
1971-02-22, 09:10, 25986.38, 1971.144,  2,  0, 327.12
1971-03-08, 09:50, 26000.41, 1971.182,  2,  0, 326.86
1971-03-15, 09:50, 26007.41, 1971.201,  2,  0, 326.94
1971-04-03, 15:38, 26026.65, 1971.254,  5,  0, 326.69
1971-04-16, 14:15, 26039.59, 1971.289,  2,  0, 327.27
1971-05-03, 08:30, 26056.35, 1971.335,  2,  0, 328.80
1971-05-17, 13:13, 26070.55, 1971.374,  2,  0, 328.18
1971-06-04, 08:50, 26088.37, 1971.423,  2,  4, 328.21
1971-06-14, 13:45, 26098.57, 1971.451,  2,  5, 326.59
1971-07-02, 15:47, 26116.66, 1971.500,  2,  0, 327.00
1971-07-12, 13:45, 26126.57, 1971.528,  2,  0, 327.73
1971-08-02, 15:30, 26147.65, 1971.585,  2,  0, 326.50
1971-08-17, 13:30, 26162.56, 1971.626,  2,  4, 323.71
1971-09-03, 09:00, 26179.38, 1971.672,  2,  0, 324.01
1971-09-17, 13:35, 26193.57, 1971.711,  2,  0, 323.42
1971-11-01, 08:45, 26238.36, 1971.834,  2,  4, 323.63
1971-11-17, 08:45, 26254.36, 1971.878,  2,  4, 326.04
1971-12-06, 14:50, 26273.62, 1971.930,  2,  0, 325.88
1971-12-14, 08:55, 26281.37, 1971.952,  2,  0, 326.06
1971-12-29, 08:55, 26296.37, 1971.993,  2,  0, 326.11
1972-01-14, 13:20, 26312.56, 1972.037,  2,  0, 326.74
1972-02-01, 08:20, 26330.35, 1972.086,  2,  0, 327.68
1972-02-14, 08:50, 26343.37, 1972.121,  2,  0, 328.29
1972-03-02, 09:47, 26360.41, 1972.168,  2,  0, 326.74
1972-03-15, 08:20, 26373.35, 1972.203,  2,  0, 329.88
1972-04-01, 12:55, 26390.54, 1972.250,  2,  0, 328.91
1972-04-13, 08:15, 26402.34, 1972.282,  2,  0, 330.17
1972-05-04, 08:40, 26423.36, 1972.340,  2,  0, 330.39
1972-05-17, 16:05, 26436.67, 1972.376,  2,  5, 328.53
1972-05-31, 15:10, 26450.63, 1972.414,  2,  0, 330.27
1972-06-13, 08:10, 26463.34, 1972.449,  2,  0, 329.45
1972-07-25, 18:52, 26505.79, 1972.565,  4,  4, 327.39
1972-07-26, 01:07, 26506.05, 1972.566,  2,  0, 328.08
1972-08-17, 15:30, 26528.65, 1972.627,  2,  0, 326.76
1972-09-01, 12:40, 26543.53, 1972.668,  2,  0, 326.16
1972-09-19, 16:20, 26561.68, 1972.718,  2,  0, 323.71
1972-09-29, 08:45, 26571.36, 1972.744,  2,  4, 372.12
1972-10-18, 16:50, 26590.70, 1972.797,  2,  0, 324.83
1972-10-30, 14:20, 26602.60, 1972.830,  2,  0, 326.20
1972-11-14, 08:30, 26617.35, 1972.870,  2,  0, 326.10
1972-11-27, 17:30, 26630.73, 1972.906,  2,  0, 327.80
1972-12-14, 09:00, 26647.38, 1972.952,  2,  0, 327.75
1973-01-03, 15:15, 26667.64, 1973.007,  2,  0, 328.23
1973-01-15, 09:00, 26679.38, 1973.039,  2,  0, 328.76
1973-01-30, 16:10, 26694.67, 1973.081,  2,  0, 329.04
1973-02-16, 17:00, 26711.71, 1973.128,  2,  0, 328.98
1973-02-27, 07:00, 26722.29, 1973.157,  2,  0, 329.71
1973-03-16, 16:15, 26739.68, 1973.205,  2,  0, 330.14
1973-04-17, 08:45, 26771.36, 1973.291,  2,  0, 331.41
1973-05-01, 08:25, 26785.35, 1973.330,  2,  0, 332.32
1973-05-16, 08:28, 26800.35, 1973.371,  2,  0, 332.84
1973-06-01, 12:57, 26816.54, 1973.415,  2,  0, 332.19
1973-06-14, 08:55, 26829.37, 1973.450,  2,  0, 332.38
1973-07-02, 08:25, 26847.35, 1973.500,  2,  0, 331.19
1973-08-17, 10:25, 26893.43, 1973.626,  2,  0, 328.87
1973-08-29, 15:55, 26905.66, 1973.659,  2,  5, 324.44
1973-10-11, 15:05, 26948.63, 1973.777,  2,  0, 327.26
1973-10-31, 11:25, 26968.48, 1973.831,  2,  0, 327.69
1973-11-30, 12:45, 26998.53, 1973.914,  2,  0, 329.10
1973-12-12, 16:47, 27010.70, 1973.947,  3,  0, 329.11
1974-01-02, 12:36, 27031.53, 1974.004,  2,  0, 329.31
1974-01-14, 11:37, 27043.48, 1974.037,  2,  0, 330.26
1974-01-31, 13:07, 27060.55, 1974.084,  1,  4, 329.40
1974-02-14, 14:40, 27074.61, 1974.122,  2,  0, 329.84
1974-02-28, 14:40, 27088.61, 1974.161,  2,  0, 329.44
1974-03-28, 15:35, 27116.65, 1974.237,  2,  0, 330.30
1974-04-16, 15:10, 27135.63, 1974.289,  2,  0, 332.60
1974-04-30, 10:10, 27149.42, 1974.327,  2,  0, 332.77
1974-05-15, 14:40, 27164.61, 1974.369,  2,  0, 332.35
1974-05-30, 12:15, 27179.51, 1974.410,  2,  0, 332.76
1974-06-13, 15:10, 27193.63, 1974.448,  2,  4, 331.47
1974-06-27, 12:45, 27207.53, 1974.486,  2,  0, 330.96
1974-07-18, 09:47, 27228.41, 1974.544,  2,  0, 330.86
1974-07-24, 14:00, 27234.58, 1974.561,  2,  4, 331.31
1974-08-15, 09:47, 27256.41, 1974.620,  2,  0, 328.83
1974-08-29, 08:55, 27270.37, 1974.659,  2,  0, 328.38
1974-09-17, 17:00, 27289.71, 1974.712,  2,  0, 326.71
1974-10-03, 11:45, 27305.49, 1974.755,  2,  0, 327.53
1974-10-17, 11:15, 27319.47, 1974.793,  2,  4, 327.35
1974-11-01, 14:25, 27334.60, 1974.835,  2,  0, 326.65
1974-11-14, 10:25, 27347.43, 1974.870,  2,  0, 330.27
1974-11-29, 14:50, 27362.62, 1974.911,  2,  4, 329.25
1974-12-02, 06:36, 27365.28, 1974.919,  5,  0, 329.92
1975-02-20, 11:50, 27445.49, 1975.138,  2,  0, 331.11
1975-02-27, 09:15, 27452.39, 1975.157,  2,  0, 331.49
1975-03-13, 15:15, 27466.64, 1975.196,  2,  0, 332.03
1975-04-03, 11:15, 27487.47, 1975.253,  2,  0, 332.89
1975-04-17, 09:20, 27501.39, 1975.291,  2,  0, 333.21
1975-05-01, 09:50, 27515.41, 1975.330,  2,  0, 333.83
1975-05-15, 12:50, 27529.53, 1975.369,  2,  0, 334.44
1975-05-29, 11:45, 27543.49, 1975.407,  2,  0, 334.26
1975-06-13, 12:50, 27558.53, 1975.448,  2,  0, 332.61
1975-07-03, 11:20, 27578.47, 1975.503,  2,  0, 332.48
1975-07-15, 13:00, 27590.54, 1975.536,  2,  0, 331.57
1975-07-29, 10:20, 27604.43, 1975.574,  2,  0, 331.44
1975-08-19, 10:25, 27625.43, 1975.631,  2,  0, 329.72
1975-08-28, 14:15, 27634.59, 1975.656,  2,  5, 326.75
1975-09-12, 10:05, 27649.42, 1975.697,  2,  0, 329.27
1975-10-03, 15:08, 27670.63, 1975.755,  2,  0, 328.04
1975-10-17, 09:43, 27684.40, 1975.793,  2,  0, 328.06
1975-10-31, 14:15, 27698.59, 1975.832,  2,  0, 329.38
1975-11-12, 14:15, 27710.59, 1975.865,  2,  0, 328.22
1975-11-28, 09:15, 27726.39, 1975.908,  2,  0, 330.26
1975-12-12, 10:45, 27740.45, 1975.946,  2,  0, 330.63
1976-01-12, 10:10, 27771.42, 1976.031,  2,  4, 332.25
1976-01-30, 11:40, 27789.49, 1976.081,  2,  0, 331.56
1976-02-13, 09:40, 27803.40, 1976.119,  2,  4, 333.45
1976-02-27, 09:40, 27817.40, 1976.157,  2,  0, 333.09
1976-03-12, 13:35, 27831.57, 1976.196,  2,  0, 334.14
1976-04-02, 09:40, 27852.40, 1976.252,  2,  0, 335.11
1976-04-14, 10:40, 27864.44, 1976.285,  2,  0, 334.11
1976-04-30, 15:07, 27880.63, 1976.330,  2,  0, 334.78
1976-05-14, 10:15, 27894.43, 1976.367,  2,  0, 334.65
1976-06-04, 14:40, 27915.61, 1976.425,  2,  0, 335.15
1976-06-11, 15:40, 27922.65, 1976.444,  2,  4, 335.67
1976-07-01, 12:20, 27942.51, 1976.499,  2,  0, 333.58
1976-07-16, 14:10, 27957.59, 1976.540,  2,  0, 331.98
1976-08-06, 10:35, 27978.44, 1976.597,  1,  4, 331.38
1976-08-13, 09:35, 27985.40, 1976.616,  2,  0, 330.79
1976-09-03, 11:35, 28006.48, 1976.673,  2,  0, 329.21
1976-09-17, 14:05, 28020.59, 1976.712,  2,  4, 328.04
1976-10-01, 13:10, 28034.55, 1976.750,  2,  0, 329.06
1976-10-19, 16:15, 28052.68, 1976.800,  2,  0, 327.78
1976-11-04, 10:40, 28068.44, 1976.843,  2,  4, 330.09
1976-11-19, 09:45, 28083.41, 1976.884,  2,  0, 330.91
1976-12-03, 11:10, 28097.47, 1976.922,  2,  0, 331.51
1976-12-17, 11:45, 28111.49, 1976.960,  2,  0, 332.31
1976-12-30, 09:35, 28124.40, 1976.996,  2,  0, 332.81
1977-01-21, 09:40, 28146.40, 1977.056,  2,  0, 333.26
1977-02-02, 14:10, 28158.59, 1977.089,  2,  0, 331.99
1977-02-17, 11:10, 28173.47, 1977.130,  2,  0, 333.91
1977-03-04, 14:45, 28188.61, 1977.172,  2,  0, 333.94
1977-03-18, 16:20, 28202.68, 1977.210,  2,  0, 334.55
1977-03-31, 14:15, 28215.59, 1977.245,  2,  0, 334.86
1977-04-14, 09:45, 28229.41, 1977.283,  2,  0, 336.14
1977-05-05, 10:10, 28250.42, 1977.341,  2,  0, 336.77
1977-05-19, 09:40, 28264.40, 1977.379,  2,  0, 336.43
1977-05-27, 09:45, 28272.41, 1977.401,  2,  0, 336.77
1977-06-14, 09:40, 28290.40, 1977.450,  2,  0, 336.23
1977-06-30, 09:12, 28306.38, 1977.494,  2,  0, 336.09
1977-07-29, 10:35, 28335.44, 1977.574,  2,  0, 334.06
1977-08-17, 14:00, 28354.58, 1977.626,  2,  0, 331.56
1977-09-01, 12:40, 28369.53, 1977.667,  2,  0, 330.44
1977-09-14, 12:40, 28382.53, 1977.703,  2,  0, 331.31
1977-09-30, 11:05, 28398.46, 1977.746,  2,  0, 331.07
1977-10-21, 14:45, 28419.61, 1977.804,  2,  0, 330.61
1977-11-04, 14:30, 28433.60, 1977.843,  2,  0, 331.68
1977-11-16, 13:35, 28445.57, 1977.876,  2,  0, 332.92
1977-12-01, 14:45, 28460.61, 1977.917,  2,  0, 333.91
1977-12-15, 14:05, 28474.59, 1977.955,  2,  0, 333.55
1977-12-29, 10:45, 28488.45, 1977.993,  2,  0, 334.81
1978-01-12, 23:15, 28502.97, 1978.033,  2,  0, 335.30
1978-02-03, 10:35, 28524.44, 1978.092,  2,  0, 335.77
1978-02-17, 14:45, 28538.61, 1978.130,  2,  0, 336.25
1978-03-03, 10:10, 28552.42, 1978.168,  2,  4, 337.25
1978-03-24, 09:45, 28573.41, 1978.226,  2,  0, 337.28
1978-03-31, 09:45, 28580.41, 1978.245,  2,  0, 337.84
1978-04-14, 11:10, 28594.47, 1978.283,  2,  4, 339.60
1978-04-28, 10:15, 28608.43, 1978.322,  2,  4, 338.07
1978-05-12, 09:35, 28622.40, 1978.360,  2,  4, 338.87
1978-06-16, 14:35, 28657.61, 1978.456,  2,  0, 337.60
1978-06-30, 13:30, 28671.56, 1978.495,  2,  0, 337.17
1978-07-14, 12:50, 28685.53, 1978.533,  2,  4, 336.59
1978-07-28, 12:10, 28699.51, 1978.571,  2,  0, 335.82
1978-08-11, 10:40, 28713.44, 1978.609,  2,  4, 334.46
1978-09-01, 10:30, 28734.44, 1978.667,  2,  0, 333.29
1978-09-15, 13:35, 28748.57, 1978.706,  2,  0, 332.26
1978-09-29, 09:45, 28762.41, 1978.744,  2,  0, 333.29
1978-10-13, 13:25, 28776.56, 1978.782,  2,  5, 330.80
1978-11-03, 13:40, 28797.57, 1978.840,  2,  4, 334.60
1978-11-17, 11:40, 28811.49, 1978.878,  2,  0, 334.38
1978-12-01, 10:45, 28825.45, 1978.916,  1,  4, 334.10
1978-12-15, 10:35, 28839.44, 1978.955,  2,  0, 335.29
1978-12-29, 09:45, 28853.41, 1978.993,  2,  0, 335.24
1979-01-12, 13:41, 28867.57, 1979.032,  2,  0, 336.34
1979-02-02, 12:31, 28888.52, 1979.089,  2,  0, 337.05
1979-02-16, 09:41, 28902.40, 1979.127,  2,  0, 336.52
1979-03-02, 10:41, 28916.44, 1979.166,  2,  0, 337.22
1979-03-16, 11:11, 28930.47, 1979.204,  2,  0, 338.56
1979-03-30, 09:14, 28944.38, 1979.242,  2,  0, 339.64
1979-04-13, 19:32, 28958.81, 1979.282,  2,  0, 338.56
1979-04-27, 12:36, 28972.52, 1979.319,  2,  0, 338.65
1979-05-11, 10:46, 28986.45, 1979.357,  2,  0, 339.44
1979-06-01, 12:46, 29007.53, 1979.415,  2,  4, 340.41
1979-06-15, 11:46, 29021.49, 1979.453,  2,  0, 338.89
1979-06-29, 10:31, 29035.44, 1979.492,  2,  0, 338.51
1979-07-13, 09:41, 29049.40, 1979.530,  2,  0, 338.36
1979-08-03, 09:38, 29070.40, 1979.587,  2,  0, 337.14
1979-08-17, 10:36, 29084.44, 1979.626,  2,  0, 336.02
1979-08-31, 12:16, 29098.51, 1979.664,  2,  4, 335.17
1979-09-14, 12:05, 29112.50, 1979.703,  2,  0, 333.26
1979-09-28, 12:11, 29126.51, 1979.741,  2,  0, 333.84
1979-10-12, 12:46, 29140.53, 1979.780,  2,  0, 333.82
1979-11-02, 12:06, 29161.50, 1979.837,  2,  4, 334.69
1979-11-16, 09:36, 29175.40, 1979.875,  2,  0, 336.00
1979-11-30, 09:43, 29189.40, 1979.913,  2,  0, 336.02
1979-12-14, 09:38, 29203.40, 1979.952,  2,  0, 337.18
1980-01-04, 10:43, 29224.45, 1980.009,  2,  4, 337.88
1980-01-18, 10:46, 29238.45, 1980.048,  2,  4, 349.46
1980-02-01, 09:42, 29252.40, 1980.086,  2,  4, 342.40
1980-02-15, 11:41, 29266.49, 1980.124,  2,  0, 339.36
1980-02-29, 12:06, 29280.50, 1980.163,  2,  0, 339.65
1980-03-14, 10:46, 29294.45, 1980.201,  2,  0, 340.24
1980-03-28, 12:41, 29308.53, 1980.239,  2,  0, 340.90
1980-04-18, 13:06, 29329.55, 1980.297,  2,  0, 340.47
1980-05-02, 10:41, 29343.44, 1980.335,  2,  0, 341.91
1980-05-16, 10:37, 29357.44, 1980.373,  2,  0, 341.63
1980-05-30, 09:41, 29371.40, 1980.411,  2,  0, 341.33
1980-06-13, 13:11, 29385.55, 1980.450,  2,  0, 341.26
1980-06-27, 10:38, 29399.44, 1980.488,  2,  0, 340.31
1980-07-18, 13:36, 29420.57, 1980.545,  2,  0, 338.35
1980-08-01, 09:43, 29434.40, 1980.583,  2,  0, 338.20
1980-08-11, 10:51, 29444.45, 1980.611,  2,  0, 338.17
1980-09-05, 11:11, 29469.47, 1980.679,  2,  4, 337.52
1980-09-12, 12:43, 29476.53, 1980.698,  2,  4, 343.85
1980-09-19, 09:45, 29483.41, 1980.717,  2,  0, 335.61
1980-10-03, 10:06, 29497.42, 1980.755,  2,  0, 335.82
1980-10-17, 09:36, 29511.40, 1980.793,  2,  0, 336.33
1980-10-31, 09:41, 29525.40, 1980.832,  2,  0, 337.16
1980-11-14, 09:38, 29539.40, 1980.870,  2,  0, 337.35
1980-11-28, 09:41, 29553.40, 1980.908,  2,  0, 337.91
1980-12-19, 10:53, 29574.45, 1980.966,  2,  4, 339.30
1981-01-09, 12:26, 29595.52, 1981.023,  2,  0, 339.50
1981-01-23, 11:44, 29609.49, 1981.062,  2,  0, 339.97
1981-02-06, 09:38, 29623.40, 1981.100,  2,  0, 341.49
1981-02-20, 11:46, 29637.49, 1981.138,  2,  0, 339.55
1981-03-06, 12:06, 29651.50, 1981.177,  2,  0, 340.78
1981-03-20, 10:41, 29665.44, 1981.215,  2,  0, 341.67
1981-04-03, 23:36, 29679.98, 1981.255,  2,  0, 342.38
1981-04-17, 10:06, 29693.42, 1981.292,  2,  0, 343.62
1981-05-01, 13:07, 29707.55, 1981.330,  2,  0, 343.28
1981-05-15, 10:18, 29721.43, 1981.368,  2,  0, 343.21
1981-05-29, 10:04, 29735.42, 1981.407,  2,  0, 342.72
1981-06-12, 10:36, 29749.44, 1981.445,  2,  0, 342.70
1981-06-26, 10:06, 29763.42, 1981.483,  2,  0, 341.57
1981-07-17, 09:34, 29784.40, 1981.541,  2,  5, 338.18
1981-08-14, 09:44, 29812.41, 1981.618,  2,  0, 338.85
1981-08-21, 09:48, 29819.41, 1981.637,  2,  5, 336.19
1981-08-28, 11:06, 29826.46, 1981.656,  2,  0, 337.68
1981-09-04, 10:44, 29833.45, 1981.675,  2,  0, 337.06
1981-09-11, 10:45, 29840.45, 1981.694,  2,  0, 337.19
1981-09-18, 10:40, 29847.44, 1981.714,  2,  0, 337.12
1981-09-25, 10:12, 29854.42, 1981.733,  2,  0, 336.69
1981-10-02, 10:40, 29861.44, 1981.752,  2,  0, 336.61
1981-10-09, 10:45, 29868.45, 1981.771,  2,  0, 336.64
1981-10-16, 10:45, 29875.45, 1981.790,  2,  0, 337.29
1981-10-23, 10:43, 29882.45, 1981.809,  2,  4, 337.68
1981-10-30, 10:46, 29889.45, 1981.829,  2,  0, 337.51
1981-11-06, 10:45, 29896.45, 1981.848,  2,  0, 337.85
1981-11-13, 09:46, 29903.41, 1981.867,  2,  4, 359.55
1981-11-20, 19:20, 29910.81, 1981.887,  1,  4, 338.43
1981-11-27, 09:39, 29917.40, 1981.905,  1,  4, 371.98
1981-12-04, 10:15, 29924.43, 1981.924,  2,  4, 339.64
1981-12-11, 09:45, 29931.41, 1981.944,  2,  4, 339.37
1981-12-18, 10:45, 29938.45, 1981.963,  2,  0, 339.98
1981-12-28, 11:40, 29948.49, 1981.990,  2,  0, 340.67
1982-01-04, 11:56, 29955.50, 1982.010,  2,  0, 340.51
1982-01-08, 11:09, 29959.46, 1982.020,  2,  0, 340.02
1982-01-29, 09:46, 29980.41, 1982.078,  2,  0, 341.40
1982-02-05, 11:50, 29987.49, 1982.097,  2,  0, 341.67
1982-02-12, 11:19, 29994.47, 1982.116,  2,  0, 341.44
1982-02-19, 10:47, 30001.45, 1982.135,  2,  0, 341.21
1982-02-26, 10:50, 30008.45, 1982.155,  2,  0, 342.31
1982-03-02, 12:37, 30012.53, 1982.166,  2,  0, 343.47
1982-03-12, 11:30, 30022.48, 1982.193,  2,  0, 342.49
1982-03-19, 10:50, 30029.45, 1982.212,  2,  0, 343.41
1982-03-26, 10:07, 30036.42, 1982.231,  2,  0, 343.61
1982-04-02, 10:07, 30043.42, 1982.250,  2,  0, 343.52
1982-04-09, 10:45, 30050.45, 1982.270,  2,  0, 343.61
1982-04-16, 10:48, 30057.45, 1982.289,  2,  0, 344.00
1982-04-23, 10:48, 30064.45, 1982.308,  2,  0, 344.81
1982-04-30, 10:48, 30071.45, 1982.327,  2,  0, 344.39
1982-05-07, 11:18, 30078.47, 1982.346,  2,  0, 343.32
1982-05-14, 12:46, 30085.53, 1982.366,  2,  0, 342.80
1982-05-21, 11:50, 30092.49, 1982.385,  2,  0, 344.09
1982-05-28, 13:15, 30099.55, 1982.404,  2,  0, 344.09
1982-06-04, 11:40, 30106.49, 1982.423,  2,  0, 343.63
1982-06-11, 11:20, 30113.47, 1982.442,  2,  0, 343.69
1982-06-18, 11:46, 30120.49, 1982.462,  2,  0, 341.73
1982-06-25, 14:20, 30127.60, 1982.481,  2,  0, 341.33
1982-07-02, 12:05, 30134.50, 1982.500,  2,  0, 342.97
1982-07-09, 11:18, 30141.47, 1982.519,  1,  4, 342.00
1982-07-23, 11:19, 30155.47, 1982.557,  2,  0, 341.42
1982-07-30, 10:47, 30162.45, 1982.577,  2,  0, 341.60
1982-08-06, 12:45, 30169.53, 1982.596,  2,  0, 340.50
1982-08-13, 14:55, 30176.62, 1982.615,  2,  0, 340.09
1982-08-21, 15:15, 30184.64, 1982.637,  2,  0, 337.85
1982-08-27, 11:45, 30190.49, 1982.653,  2,  0, 337.26
1982-09-03, 11:45, 30197.49, 1982.673,  2,  0, 338.79
1982-09-10, 09:40, 30204.40, 1982.692,  2,  0, 337.70
1982-09-24, 10:07, 30218.42, 1982.730,  2,  0, 336.95
1982-10-07, 13:41, 30231.57, 1982.766,  2,  5, 335.60
1982-10-15, 09:40, 30239.40, 1982.787,  2,  0, 337.87
1982-10-22, 09:46, 30246.41, 1982.807,  2,  0, 337.98
1982-10-29, 11:45, 30253.49, 1982.826,  2,  0, 338.70
1982-11-05, 11:05, 30260.46, 1982.845,  2,  0, 338.26
1982-11-12, 13:25, 30267.56, 1982.865,  2,  0, 338.77
1982-11-18, 13:36, 30273.57, 1982.881,  2,  5, 335.52
1982-11-26, 11:37, 30281.48, 1982.903,  2,  0, 340.12
1982-12-02, 13:50, 30287.58, 1982.919,  2,  0, 338.69
1982-12-10, 10:46, 30295.45, 1982.941,  2,  0, 340.86
1982-12-17, 10:20, 30302.43, 1982.960,  2,  0, 340.39
1982-12-23, 12:21, 30308.51, 1982.977,  2,  0, 341.52
1982-12-30, 13:25, 30315.56, 1982.996,  2,  0, 340.34
1983-01-07, 10:06, 30323.42, 1983.018,  2,  0, 341.44
1983-01-14, 11:15, 30330.47, 1983.037,  2,  0, 342.74
